item_id,feature,target,stimulus,state,spans,covered,todo,percent,excluded,max_nesting,cross,conditions,directive,detail,source,generate
TP1750,Zvabd,vabdu.vv,instruction_variant,not started,1,0,1,0.0,0,2,yes,if mask[i] == 0b1 AND result[i] = match funct6,generate a test that executes this instruction,ZVABDTYPE arm VV_VABDU,extensions/Zvabd/zvabd_insts.sail:96,opcode_sweep.py extensions/Zvabd/zvabd_insts.sail
TP1755,Zvabd,vwabda.vv,instruction_variant,not started,1,0,1,0.0,0,2,yes,if mask[i] == 0b1 AND result[i] = match funct6,generate a test that executes this instruction,ZVWABDATYPE arm VV_VWABDA,extensions/Zvabd/zvabd_insts.sail:159,opcode_sweep.py extensions/Zvabd/zvabd_insts.sail
TP1761,bfloat16,FCVT_BF16_S,fault_path,not started,1,0,1,0.0,0,1,,match (select_instr_or_fcsr_rm (rm)),construct the faulting condition and assert the resulting trap,,extensions/bfloat16/zfbfmin_insts.sail:23,opcode_sweep.py extensions/bfloat16/zfbfmin_insts.sail
TP1778,cfi,make_landing_pad_exception,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,extensions/cfi/zicfilp_insts.sail:10,opcode_sweep.py extensions/cfi/zicfilp_insts.sail
TP1786,cfi,get_xLPE,csr_field,not started,1,0,1,0.0,0,1,,match p,preload this CSR field before the instruction under test,menvcfg,extensions/cfi/zicfilp_regs.sail:29,opcode_sweep.py extensions/cfi/zicfilp_regs.sail
TP1798,cfi,make_shadow_stack_exception,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,extensions/cfi/zicfiss_insts.sail:10,opcode_sweep.py extensions/cfi/zicfiss_insts.sail
TP1804,cfi,C_SSPUSH,instruction,not started,1,0,1,0.0,0,0,,,generate any legal form of this instruction,C_SSPUSH body,extensions/cfi/zicfiss_insts.sail:63,opcode_sweep.py extensions/cfi/zicfiss_insts.sail
TP1808,cfi,C_SSPOPCHK,instruction,not started,1,0,1,0.0,0,0,,,generate any legal form of this instruction,C_SSPOPCHK body,extensions/cfi/zicfiss_insts.sail:117,opcode_sweep.py extensions/cfi/zicfiss_insts.sail
TP1810,cfi,SSRDP,operand_value,not started,1,0,1,0.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,extensions/cfi/zicfiss_insts.sail:133,opcode_sweep.py extensions/cfi/zicfiss_insts.sail
TP1835,pointer_masking,get_pmlen,fault_path,not started,1,0,1,0.0,0,2,yes,"if is_pmm_applicable(access, eff_privilege) AND match get_pmm(eff_privilege)",construct the faulting condition and assert the resulting trap,,extensions/pointer_masking/pm_utils.sail:32,opcode_sweep.py extensions/pointer_masking/pm_utils.sail
TP1892,vector_crypto,zvk_sm4_round,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: ZVKSM4RTYPE,zvk_sm4_round() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:85,opcode_sweep.py extensions/vector_crypto/zvksed_insts.sail
TP1896,vector_crypto,zvk_p0,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_p0() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:115,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1899,vector_crypto,zvk_ff1,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_ff1() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:123,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1900,vector_crypto,zvk_ff2,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_ff2() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:126,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1902,vector_crypto,zvk_gg1,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_gg1() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:132,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1903,vector_crypto,zvk_gg2,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_gg2() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:135,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1906,vector_crypto,zvk_sm3_round,helper_function,not started,1,0,1,0.0,0,0,,,execute an instruction that calls this helper: VSM3C_VI,zvk_sm3_round() reached via 1 instruction(s),extensions/vector_crypto/zvk_utils.sail:143,opcode_sweep.py extensions/vector_crypto/zvksh_insts.sail
TP1957,main,main,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,main/main.sail:12,opcode_sweep.py main/main.sail
TP1970,pmp,pmpMatchAddr,helper_function,not started,1,0,1,0.0,0,1,,match pmpAddrMatchType_encdec(ent[A]),"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",pmpMatchAddr() reached via 8+ instruction(s),pmp/pmp_control.sail:90,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP1998,postlude,read_CSR,fault_path,not started,1,0,1,0.0,0,1,,match csr,construct the faulting condition and assert the resulting trap,,postlude/csr_end.sail:149,opcode_sweep.py postlude/csr_end.sail
TP2010,postlude,mmu_type,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,postlude/device_tree.sail:10,opcode_sweep.py postlude/device_tree.sail
TP2013,postlude,generate_isa_base,extension_gate,not started,1,0,1,0.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_Sv57,postlude/device_tree.sail:27,opcode_sweep.py postlude/device_tree.sail
TP2018,postlude,generate_dts,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,postlude/device_tree.sail:131,opcode_sweep.py postlude/device_tree.sail
TP2019,postlude,generate_canonical_isa_string,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,postlude/device_tree.sail:202,opcode_sweep.py postlude/device_tree.sail
TP2032,postlude,ILLEGAL,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,postlude/insts_end.sail:15,opcode_sweep.py postlude/insts_end.sail
TP2074,postlude,dtb_within_configured_pma_memory,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,postlude/validate_config.sail:382,opcode_sweep.py postlude/validate_config.sail
TP2092,prelude,internal_error,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,prelude/errors.sail:21,opcode_sweep.py prelude/errors.sail
TP2093,prelude,reserved_behavior,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: FCVT_BF16_S, FCVT_S_BF16, FROUNDNX_D, FROUNDNX_H, FROUNDNX_S, FROUND_D, FROUND_H, FROUND_S, ...",reserved_behavior() reached via 8+ instruction(s),prelude/errors.sail:24,opcode_sweep.py extensions/bfloat16/zfbfmin_insts.sail extensions/FD/zfa_insts.sail extensions/FD/dext_insts.sail
TP2097,prelude,print_log_instr,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:63,opcode_sweep.py prelude/prelude.sail
TP2098,prelude,print_step,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:66,opcode_sweep.py prelude/prelude.sail
TP2099,prelude,get_config_print_instr,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:77,opcode_sweep.py prelude/prelude.sail
TP2100,prelude,get_config_print_clint,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:78,opcode_sweep.py prelude/prelude.sail
TP2101,prelude,get_config_print_exception,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: MRET, SRET",get_config_print_exception() reached via 2 instruction(s),prelude/prelude.sail:79,opcode_sweep.py extensions/I/base_insts.sail
TP2102,prelude,get_config_print_interrupt,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:80,opcode_sweep.py prelude/prelude.sail
TP2103,prelude,get_config_print_htif,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:81,opcode_sweep.py prelude/prelude.sail
TP2104,prelude,get_config_print_pma,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",get_config_print_pma() reached via 8+ instruction(s),prelude/prelude.sail:82,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP2105,prelude,get_config_rvfi,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",get_config_rvfi() reached via 8+ instruction(s),prelude/prelude.sail:83,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP2106,prelude,get_config_use_abi_names,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:84,opcode_sweep.py prelude/prelude.sail
TP2133,prelude,hex_bits_str,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",hex_bits_str() reached via 8+ instruction(s),prelude/prelude.sail:248,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP2135,sys,ptw_start_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/callbacks.sail:18,opcode_sweep.py sys/callbacks.sail
TP2136,sys,ptw_step_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/callbacks.sail:21,opcode_sweep.py sys/callbacks.sail
TP2137,sys,ptw_success_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/callbacks.sail:24,opcode_sweep.py sys/callbacks.sail
TP2138,sys,ptw_fail_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/callbacks.sail:27,opcode_sweep.py sys/callbacks.sail
TP2139,sys,instret_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/callbacks.sail:32,opcode_sweep.py sys/callbacks.sail
TP2156,sys,mem_read_priv_meta,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,sys/mem.sail:232,opcode_sweep.py sys/mem.sail
TP2162,sys,mem_write_value_priv_meta,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,sys/mem.sail:313,opcode_sweep.py sys/mem.sail
TP2163,sys,mem_write_value_priv,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",mem_write_value_priv() reached via 8+ instruction(s),sys/mem.sail:327,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicbop/zicbop_insts.sail
TP2166,sys,access_within,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: SSPOPCHK, SSPUSH, STORE, STORECON, STORE_FP, VMTYPE, VSRETYPE, VSSEGTYPE, ...",access_within() reached via 8+ instruction(s),sys/mem_utils.sail:12,opcode_sweep.py extensions/cfi/zicfiss_insts.sail extensions/I/base_insts.sail extensions/A/zalrsc_insts.sail
TP2186,sys,reset_htif,unclassified,not started,1,0,1,0.0,0,0,,,read the guard and decide what arranges it,,sys/platform.sail:257,opcode_sweep.py sys/platform.sail
TP2194,sys,mmio_read,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,sys/platform.sail:370,opcode_sweep.py sys/platform.sail
TP2196,sys,mmio_write,fault_path,not started,1,0,1,0.0,0,0,,,construct the faulting condition and assert the resulting trap,,sys/platform.sail:379,opcode_sweep.py sys/platform.sail
TP2267,sys,write_pte,memory_op,not started,1,0,1,0.0,0,0,,,issue this kind of memory access,Store,sys/vmem.sail:49,opcode_sweep.py sys/vmem.sail
TP2322,sys,tlb_set_pte,helper_function,not started,1,0,1,0.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",tlb_set_pte() reached via 8+ instruction(s),sys/vmem_tlb.sail:44,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicbop/zicbop_insts.sail
TP2325,sys,tlb_add_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/vmem_tlb.sail:85,opcode_sweep.py sys/vmem_tlb.sail
TP2326,sys,tlb_flush_begin_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/vmem_tlb.sail:88,opcode_sweep.py sys/vmem_tlb.sail
TP2327,sys,tlb_flush_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/vmem_tlb.sail:91,opcode_sweep.py sys/vmem_tlb.sail
TP2328,sys,tlb_flush_end_callback,model_callback,not started,1,0,1,0.0,0,0,,,"instrumentation hook, not architecture: reached whenever the event it observes occurs",,sys/vmem_tlb.sail:94,opcode_sweep.py sys/vmem_tlb.sail
TP2320,sys,translationException,memory_op,partial,37,1,36,2.7,0,1,,"match (access, err)",issue this kind of memory access,Atomic,sys/vmem_ptw.sail:57,opcode_sweep.py sys/vmem_ptw.sail
TP0168,core,feature_enabled_for_priv,privilege,partial,11,1,10,9.1,0,1,,"function feature_enabled_for_priv(p : Privilege, machine_enable_bit : bits(1), s",execute the same code at this privilege level,(default: the sweep already runs in M-mode),core/sys_regs.sail:791,opcode_sweep.py core/sys_regs.sail
TP2312,sys,check_PTE_permission,memory_op,partial,31,3,28,9.7,0,2,yes,if not(pte_R) & pte_W & not(pte_X) AND let shadow_stack_ok : bool = match access,issue this kind of memory access,InstructionFetch,sys/vmem_pte.sail:171,opcode_sweep.py sys/vmem_pte.sail
TP1813,cfi,SSAMOSWAP,fault_path,partial,10,1,9,10.0,0,2,yes,"if not(is_aligned_addr(vaddr, width)) AND let exc : ExceptionType = match plat_misaligned_access.amo",construct the faulting condition and assert the resulting trap,,extensions/cfi/zicfiss_insts.sail:156,opcode_sweep.py extensions/cfi/zicfiss_insts.sail
TP2000,postlude,is_CSR_accessible,xlen,partial,29,4,25,13.8,0,1,,"match (csr, priv, access_type)",run this target at the other XLEN,32,postlude/csr_end.sail:168,opcode_sweep.py postlude/csr_end.sail
TP2001,postlude,is_CSR_accessible,extension_gate,partial,113,16,97,14.2,0,1,,"match (csr, priv, access_type)","run with this extension enabled, and again with it disabled",Ext_Zkr,postlude/csr_end.sail:169,opcode_sweep.py postlude/csr_end.sail
TP0167,core,feature_enabled_for_priv,helper_function,partial,14,2,12,14.3,0,1,,"function feature_enabled_for_priv(p : Privilege, machine_enable_bit : bits(1), s","execute an instruction that calls this helper: ZICBOM, ZICBOZ",feature_enabled_for_priv() reached via 2 instruction(s),core/sys_regs.sail:790,opcode_sweep.py extensions/Zicbom/zicbom_insts.sail extensions/Zicboz/zicboz_insts.sail
TP0193,core,interruptType_bits,unclassified,partial,14,2,12,14.3,0,0,,,read the guard and decide what arranges it,,core/types.sail:170,opcode_sweep.py core/types.sail
TP2182,sys,clint_store,helper_function,partial,62,9,53,14.5,0,1,,if addr == MSIP_BASE & ('n == 8 | 'n == 4),"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",clint_store() reached via 8+ instruction(s),sys/platform.sail:159,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP0065,core,accessFaultFromAccessType,memory_op,partial,20,3,17,15.0,0,1,,match access,issue this kind of memory access,InstructionFetch,core/mem_type_utils.sail:11,opcode_sweep.py core/mem_type_utils.sail
TP0730,I,WFI,privilege,partial,6,1,5,16.7,0,1,,match cur_privilege,execute the same code at this privilege level,(default: the sweep already runs in M-mode),extensions/I/base_insts.sail:660,opcode_sweep.py extensions/I/base_insts.sail
TP2308,sys,check_PTE_permission,csr_field,partial,6,1,5,16.7,0,0,,,preload this CSR field before the instruction under test,menvcfg,sys/vmem_pte.sail:146,opcode_sweep.py sys/vmem_pte.sail
TP2199,sys,pma_allows_atomic_op,helper_function,partial,21,4,17,19.0,0,1,,match pma,"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",pma_allows_atomic_op() reached via 8+ instruction(s),sys/pma.sail:56,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP2268,sys,currentlyEnabled,extension_gate,partial,21,4,17,19.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_Ssccptr,sys/vmem.sail:52,opcode_sweep.py sys/vmem.sail
TP2255,sys,xtval_exception_value,fault_path,partial,26,5,21,19.2,0,1,,if match e,construct the faulting condition and assert the resulting trap,,sys/sys_control.sail:262,opcode_sweep.py sys/sys_control.sail
TP1967,pmp,pmpCheckRWX,memory_op,partial,30,6,24,20.0,0,1,,match access,issue this kind of memory access,Load,pmp/pmp_control.sail:14,opcode_sweep.py pmp/pmp_control.sail
TP0208,core,width_enc_wide,unclassified,partial,10,2,8,20.0,0,0,,,read the guard and decide what arranges it,,core/types.sail:439,opcode_sweep.py core/types.sail
TP1641,V,VSETVL,operand_value,partial,10,2,8,20.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,extensions/V/vext_vset_insts.sail:182,opcode_sweep.py extensions/V/vext_vset_insts.sail
TP0723,I,SRET,privilege,partial,5,1,4,20.0,0,1,,let sret_illegal : bool = match cur_privilege,execute the same code at this privilege level,opcode_sweep.py --isla-arg=--preload-xpp=mpp=u --isla-arg=--pmp-allow-all,extensions/I/base_insts.sail:604,opcode_sweep.py extensions/I/base_insts.sail
TP0852,Sstc,is_stimecmp_accessible,privilege,partial,5,1,4,20.0,0,1,,(match priv,execute the same code at this privilege level,(default: the sweep already runs in M-mode),extensions/Sstc/sstc.sail:18,opcode_sweep.py extensions/Sstc/sstc.sail
TP1985,pmp,pmpWriteCfg,configuration,partial,5,1,4,20.0,0,2,yes,else AND let mode_supported : bool = match pmpAddrMatchType_encdec(cfg[A]),select or build a model configuration where this key differs,memory.pmp.tor_supported,pmp/pmp_regs.sail:120,opcode_sweep.py pmp/pmp_regs.sail
TP0557,FD,FMINM_S,instruction,partial,18,4,14,22.2,0,0,,,generate any legal form of this instruction,FMINM_S body,extensions/FD/zfa_insts.sail:236,opcode_sweep.py extensions/FD/zfa_insts.sail
TP0195,core,exceptionType_bits,fault_path,partial,26,6,20,23.1,0,0,,,construct the faulting condition and assert the resulting trap,,core/types.sail:241,opcode_sweep.py core/types.sail
TP0709,I,FENCE,instruction,partial,13,3,10,23.1,0,1,,"match (pred[1 .. 0], succ[1 .. 0])",generate any legal form of this instruction,FENCE body,extensions/I/base_insts.sail:463,opcode_sweep.py extensions/I/base_insts.sail
